movieId,movieName,nbMentions
174038,Total Eclipse  (1995),1
174047,The 13th Floor  (1988),1
174060,The September Issue (2009),2
174073,Night at the Museum (2006),35
174079,"I, the Other (2006)",1
174101,Amy  (2015),1
174104,Gigli (2003),3
174109,Fullmetal Alchemist ,1
174125,The Reaping (2007),9
174148,The War of the Roses  (1989),6
174158,Psych-Out (1968),2
174169,The Sandlot 2 (2005),1
174195,Breathless  (1960),2
174206,Silent Running (1972),2
174218,Countryman  (1982),1
174228,Wayne's World 2 (1993),3
174263,Once Upon a Time in Mexico (2003),2
174335,Jack Frost  (1998),1
174336,City of God  (2002),17
174337,Coal Miner's Daughter  (1980),2
174341,Gun Brothers (1956),1
174392,REC  (2007),5
174394,Wristcutters: A Love Story (2006),2
174439,Dogma  (1999),15
174457,Cat and Mouse  (2003),3
174475,Anchorman ,131
174485,"Honey, We Shrunk Ourselves",2
174489,"Natasha, Pierre & The Great Comet of 1812",1
174490,Iron Moon (2015),1
174517,Bringing Out the Dead (1999),1
174518,Frozen Fever,2
174545,Wild Things  (1998),3
174560,Choke  (2008),5
174617,A United Kingdom (2016),1
174626,A Goofy Movie (1995),6
174680,Happy Valley  (2014),3
174719,The Bourne Identity  (2002),48
174720,What's Love Got to Do with It  (1993),1
174748,Wild America  (1997),1
174755,Father of the Bride  (1991),12
174767,Beauty and the Bestie (2015),1
174793,30 Minutes or Less (2011),2
174801,The Night Before  (2015),4
174822,Me Myself I  (2000),1
174867,Snow Dogs (2002),4
174881,Jane Eyre  (1970),1
174889,Reefer Madness  (2005),1
174910,Hellraiser: Inferno (2000),3
174924,Two Can Play That Game (2001),2
174932,&ME,1
174934,By the Sea  (2015),1
174940,The Importance of Being Earnest  (2011),1
174946,Super  (2010),7
174951,Absolute Beginners  (1986),1
174953,Fist of the North Star  (1986),1
175009,Two Brothers (2004),1
175056,Happy Feet Two (2011),2
175059,Basilisk: The Serpent King (2006),2
175082,Switchback  (1997),3
175096,Titanic  (1997),271
175102,The Merchant of Venice  (2004),1
175121,The Lego Movie (2014),78
175124,Jumping for Joy (1956),1
175165,Kill Bill: Volume 1 (2003),50
175167,Legend  (1985),2
175175,Cyborg  (1989),3
175178,Charlie Bartlett (2007),1
175190,One Day in September (1999),3
175195,It's Complicated  (2009),1
175196,Young Sherlock Holmes (1985),1
175203,Hot Tub Time Machine,28
175222,The Alien  (2016),6
175252,Casino Royale  (2006),28
175262,Gun Shy  (2000),2
175282,Fools Rush In  (1997),11
175286,Junglee (1961),1
175295,Transformers: Revenge of the Fallen ,1
175308,Public Enemy  (2002),3
175355,Things to Do in Denver When You're Dead (1995),2
175360,Alvin and the Chipmunks  (2007),2
175397,...And Justice for All  (1979),1
175403,Where to Invade Next (2015),3
175490,Home and Away  (1956),1
175522,Valerian and the City of a Thousand Planets (2017),27
175579,Stir Crazy ,4
175580,While I Was Gone ,2
175602,Winter's Tale  (2014),1
175646,Addicted  (2002),1
175662,Victoria  (2013),1
175674,Teen Wolf (1985),4
175695,The Grey  (2011),16
175707,Saw III (2006),6
175722,Tulip Fever (2017),2
175744,Tremors 4: The Legend Begins (2004),2
175751,The Buddy Holly Story (1978),2
175756,Last Holiday  (2006),2
175781,Sorcerer  (1977),1
175814,Passenger  (2009),2
175836,Ouija  (2014),32
175843,The Lord of the Rings ,95
175856,Sahara  (2005),10
175925,The Wedding Date (2005),6
175946,Krull  (1983),3
175967,Next Friday (2000),12
175969,North by Northwest (1959),15
175993,Airhawk (1981),1
176015,The Spectacular Now (2013),1
176025,Peacock  (2010),1
176027,Serenity  (2005),13
176040,Bicentennial Man  (1999),13
176051,Jack  (1996),15
176075,The Three Stooges Go Around the World in a Daze (1963),1
176077,Elephant  (2003),1
176083,Van Helsing  (2004),9
176100,The Cable Guy,24
176114,The Zombinator (2012),1
176122,The Spectre of the Bride (1943),1
176141,Going in Style (1979),1
176159,The Lad (1935),1
176163,The Quest  (1996),1
176165,The Cutting Edge (1992),5
176184,Pride and Prejudice ,13
176188,The Unmasking (1914),1
176201,The Man from Planet X (1951),1
176207,Return to Sender  (2004),2
176230,Henry Gamble's Birthday Party (2015),1
176237,Gremlins (1984),25
176243,Body of Lies  (2008),7
176267,Naked Gun 33⅓: The Final Insult (1994),2
176293,Blue Streak  (1999),5
176312,The Cell (2000),3
176314,Heat  (1995),8
176326,Fifty Shades Freed  (2018),36
176358,Kite  (2014),1
176366,Sherlock Holmes: A Game of Shadows (2011),6
176375,The Reckless Moment (1949),2
176394,Maleficent  (2014),15
176399,The Foreigner ,1
176412,From Hell  (2001),1
176416,"Yes, Madam (1985)",1
176436,Cosmos  (2010),1
176494,Thor: The Dark World,5
176499,The Way He Looks (2014),1
176516,Elektra  (2005),3
176523,The Boogeyman  (1980),2
176530,Exterminator 2 (1984),9
176541,Music and Lyrics (2007),18
176542,National Lampoon's Christmas Vacation (1989),24
176547,Mortal Kombat: Annihilation (1997),3
176556,Enclosure  (1961),1
176558,The Golden Compass  (2007),19
176562,Beauty and the Beast  (2005),1
176569,The 33  (2015),3
176612,Bad Boys II (2003),20
176613,The Lego Ninjago Movie (2017),14
176631,A Very Harold & Kumar 3D Christmas (2011),1
176638,Timeline  (2003),8
176641,The Omen (1976),16
176645,"See No Evil, Hear No Evil (1989)",3
176692,Keeping Up with the Joneses  (2016),3
176702,The Nice Guys (2016),12
176726,The Deep Six (1958),1
176763,Nightcrawler  (2014),24
176772,Wafa: A Deadly Love Story (2008),1
176777,The Friends of Eddie Coyle (1973),2
176800,King Kong  (1976),2
176812,Light It Up  (1999),1
176824,The Tourist  (2010),5
176848,Sid and Nancy (1986),1
176922,Throw Momma from the Train (1987),4
176962,The Best Man Wins  (1910),1
176971,Ruby Bridges  (1998),1
177035,The Hunger Games: Mockingjay – Part 1 (2014),9
177037,That's Life!  (1986),2
177054,Baby Boy  (2001),2
177108,The Lord of the Rings: The Two Towers (2002),26
177110,Anastasia  (1997),9
177112,Wedding Crashers (2005),164
177123,Surrogates (2009),3
177160,Justice League  (2017),219
177193,Kung Fury (2015),2
177194,New Kids Turbo (2010),1
177213,Madea's Big Happy Family  (2011),3
177218,Tyson  (1995),1
177227,Airheads (1994),1
177261,The Caddy (1953),1
177270,The Wicker Man  (2006),3
177276,Bad Santa (2003),34
177283,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,6
177321,The Horse Whisperer  (1998),3
177325,Fighting  (2009),2
177341,Romy and Michele's High School Reunion,4
177359,Battlestar Galactica: Razor,3
177376,Nothing to Lose  (2002),1
177384,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1
177387,Batman Revealed (2012),12
177412,Egypt as it Was in the Time of Moses (1912),1
177441,Hannibal Rising  (2007),5
177445,Happy Together  (1989),1
177454,Menace II Society (1992),2
177468,Big Mama  (2000),5
177481,Island of the Dead  (2000),1
177541,The Witness  (2000),1
177580,War on Everyone (2016),1
177581,My Woman (1933),1
177588,X-Men: Days of Future Past (2014),5
177605,Elizabeth: The Golden Age (2007),3
177620,Angel Heart (1987),1
177658,Amores perros (2000),2
177667,Jenny's Wedding,3
177677,The Firm  (1993),1
177721,Mysterious Skin (2004),2
177724,Her Majesty  (2001),1
177725,Jarhead 2: Field of Fire,1
177735,Maniac  (2012),1
177747,Fear and Loathing in Las Vegas  (1998),8
177764,The Wedding Planner (2001),44
177779,Naughty Professor (2012),1
177813,Varsity Blues  (1999),3
177865,The Dictator  (2012),3
177880,What Happens in Vegas (2008),5
177885,She's the One  (2013),1
177886,Wedding Daze  (2004),1
177898,Selena  (1997),7
177915,Uncle Buck,34
177921,The Sixth Battalion (1998),2
177922,Ratatouille  (2007),38
177979,The Godfather Part II (1974),14
177980,The Attic  (2007),1
177992,Electra  (1962),2
177994,He Named Me Malala (2015),2
178015,Gridiron Gang (2006),2
178017,Our Kind of Traitor  (2016),1
178032,Moonlight  (2002),1
178033,White Noise: The Light (2007),1
178056,Teaching Mrs. Tingle (1999),3
178068,Abraham & Lincoln (2007),2
178093,Henry: Portrait of a Serial Killer (1986),3
178096,There's Something About Mary (1998),99
178111,Tales from the Darkside: The Movie (1990),1
178136,Wyatt Earp  (1994),4
178142,Spotlight  (2015),22
178170,Sleeping with Other People (2015),1
178234,Star Trek: The Motion Picture (1979),5
178258,Solo  (2008),5
178278,Dog Day Afternoon,5
178291,Coma  (2009),1
178317,Midnight Express  (1978),1
178331,The Life Aquatic with Steve Zissou (2004),11
178409,Hop  (2011),3
178413,Run for Money (1999),1
178414,The Way of the Gun (2000),1
178427,Creature  (1985),1
178441,The Worst of Faces of Death (1987),2
178456,Wonder Woman  (2009),1
178458,The Grand Budapest Hotel (2014),9
178464,Michael Jackson's This Is It (2009),1
178467,Girl with a Pearl Earring  (2003),1
178472,Big Daddy  (1999),83
178478,Finding Me (2009),2
178482,Captain America: The Winter Soldier,22
178496,Something Ventured (2011),1
178502,Ted  (2012),63
178509,Casanova  (2005),1
178557,Battle of Britain  (1969),2
178563,Innerspace (1987),3
178595,Selma  (2014),4
178604,The Evil Dead (1981),25
178606,Bright Angel (1990),1
178620,The New Guy (2002),1
178624,Behind the Mask  (2006),4
178646,Octopussy (1983),7
178682,Wes Craven's New Nightmare (1994),5
178686,Blowup (1966),1
178694,The Big Hangover (1950),1
178711,Sleepless in Seattle (1993),124
178715,The Jungle Book  (2016),29
178784,Godsend  (2004),1
178813,Fury  (2014),17
178823,Death Race 2,3
178835,If I Stay  (2014),3
178842,The Witches  (1990),4
178849,"Double, Double, Toil and Trouble",2
178852,Highlander: The Source (2007),1
178853,Repo Man  (1984),9
178885,Basic Instinct (1992),10
178895,Warm Bodies  (2013),6
178925,The Wolf  (1916),1
178927,Minority Report  (2002),33
178933,Congo  (1995),2
178938,Street Kings (2008),1
178948,Four Christmases (2008),3
178950,The Wolf of Wall Street  (2013),50
178953,The Bewitched Inn,1
178984,Wind River  (2017),51
178993,Scouts Guide to the Zombie Apocalypse (2015),2
179009,Barbershop 2: Back in Business (2004),1
179035,Glee: The 3D Concert Movie (2011),2
179037,To Die For  (1989),1
179039,The Conversation (1974),4
179066,Roma  (1972),1
179081,Law Abiding Citizen (2009),17
179084,Suspect Zero (2004),3
179112,Boxing Helena (1993),12
179126,Untamed Heart (1993),8
179146,Longshot  (2001),1
179153,Dance Star (2010),1
179172,Dead Man's Shoes  (2004),1
179217,Ride  (2012),1
179242,Gnomeo & Juliet (2011),15
179260,Home  (2016),2
179294,Puppet Master  (1989),1
179318,A History of Violence (2005),3
179322,Perfect Sense (2011),1
179359,Transporter 2 (2005),6
179369,Dumplings  (2004),1
179378,Lo  (2009),1
179383,Hobo with a Shotgun (2011),6
179407,Sin City: A Dame to Kill For (2014),1
179420,The Gingerdead Man (2005),1
179426,Senna  (2010),3
179438,The Devil's Advocate  (1997),6
179468,Creep 2,2
179475,You Can Count On Me (2000),1
179478,"Henry: Portrait of a Serial Killer, Part II (1996)",1
179485,Starship Troopers  (1997),14
179500,Wishmaster  (1997),1
179506,Ip Man  (2008),16
179514,Stay  (2013),11
179536,Spartacus  (1960),4
179541,Take This Waltz  (2011),1
179550,Gunsmoke  (1953),4
179569,Wayne's World  (1992),12
179596,Species  (1995),5
179616,Megamind (2010),14
179618,Hercules  (2014),8
179624,Wiener-Dog  (2016),1
179631,Drop Zone  (1994),2
179662,Event Horizon  (1997),23
179717,The Beast  (1996),2
179731,Fear  (1990),12
179735,Amanda Knox: Murder on Trial in Italy,7
179739,Scent of a Woman  (1974),2
179770,Dead Man Walking  (1995),3
179799,Problem Child  (1990),1
179806,Sicario  (2015),22
179834,The Eagle  (2011),6
179845,National Velvet ,2
179882,Small Soldiers (1998),3
179884,Kung Fu Panda 2 (2011),3
179887,A Good Marriage  (2014),1
179909,Sabrina the Teenage Witch ,1
179926,Creature from the Black Lagoon (1954),1
179943,Moon  (2009),18
179956,Altered States (1980),1
180005,My Little Pony: The Movie  (2017),19
180007,Man of the House  (1995),1
180012,Madea's Witness Protection (2012),3
180018,Finding Neverland  (2004),5
180021,Predestination  (2014),5
180024,La Cage aux Folles  (1978),1
180029,Wanted  (2015),7
180063,The Man Who Wasn't There  (1987),1
180109,Poultrygeist: Night of the Chicken Dead (2006),1
180116,Norma Rae (1979),2
180122,Across the Universe  (2007),7
180131,The Freshman  (1990),2
180147,Easter Parade  (1948),1
180213,Désirée  (1954),1
180218,The Big Chill  (1983),1
180224,The Cabin in the Woods,90
180230,The Benchwarmers (2006),5
180231,Conjuring ,14
180235,Super8 ,1
180251,Tombstone  (1993),28
180316,Mary Magdalene ,1
180357,The Words  (2012),2
180386,Tomorrow Never Dies (1997),2
180389,On Chesil Beach ,1
180414,The Final Cut  (2004),3
180416,The Fantastic Four ,4
180423,Balto  (1995),3
180437,Beetlejuice (1988),31
180443,The Circle  (2015),4
180446,The Boy in the Plastic Bubble (1976),2
180482,The Green Inferno  (2013),13
180495,9-Man  (2014),1
180527,Jaws  (1975),95
180529,Cool Hand Luke (1967),1
180541,The Haunting of Hell House (1999),1
180572,Fallen  (2016),1
180575,Goodnight Mommy (2014),1
180600,He's Just Not That Into You ,7
180620,PT 109  (1963),6
180627,The Frozen Ground (2013),1
180639,City on Fire  (1979),1
180648,The Abyss  (1988),2
180650,Escape  (1940),1
180695,November Criminals ,1
180728,Apocalypse Now (1979),31
180771,Pervert Park (2014),2
180808,The Santa Clause (1994),17
180818,The Seven Five,2
180899,National Treasure  (2004),49
180904,Soul Food  (1997),1
180926,The 40-Year-Old Virgin (2005),124
180970,Summer Holiday  (1963),1
181028,My Cousin Rachel  (2017),1
181065,Gulliver's Travels  (2010),2
181069,Resident Evil: The Final Chapter (2016),4
181070,Star Trek: Nemesis (2002),7
181072,The Apartment (1960),3
181077,Needful Things  (1993),2
181078,My Neighbors the Yamadas (1999),2
181090,A Madea Christmas  (2013),4
181097,Misery  (1990),53
181102,Wolf Children,4
181152,USS Indianapolis: Men of Courage,4
181161,Rockstar  (2011),2
181183,Eat Drink Man Woman (1994),2
181193,Stay  (2005),1
181284,Wild Horses  (2015),2
181299,The Shawshank Redemption (1994),133
181301,Billy Madison (1995),108
181302,Windtalkers (2002),5
181305,Piranha 3DD (2012),3
181316,The Boogeyman  (2010),1
181317,Aliens vs. Predator: Requiem (2007),8
181327,The Devil's Candy (2015),10
181370,Batman  (1989),41
181400,American Outlaws (2001),1
181403,The Haunted World of El Superbeasto (2009),1
181409,Bad Taste (1987),3
181414,Waiting for Armageddon (2009),1
181447,Blood Red,1
181458,Go West  (1940),1
181470,They Came Together (2014),1
181511,Frantic  (1988),1
181540,The Firm ,2
181543,Brigadoon  (1954),1
181546,Mission: Impossible – Rogue Nation (2015),25
181561,The Thirteenth Floor (1999),5
181578,Judgement Day  (2013),3
181581,Cromwell  (1970),1
181585,Step Up 3D (2010),1
181609,Safe Haven  (2013),45
181617,Nine Months (1995),1
181658,Rango  (2011),3
181664,Interview with the Vampire,2
181674,Darkest Hour  (2017),52
181683,Felon  (2008),5
181715,Logan  (2017),227
181716,Honey 2,3
181741,Transformers: Revenge of the Fallen (2009),3
181754,Cowboy Bebop: The Movie (2001),1
181769,The Matrix Revolutions (2003),12
181776,Taken 2 (2012),37
181795,That's My Boy  (2012),11
181848,Nightwatch  (1997),2
181849,Diamonds Are Forever  (1971),5
181852,Extras  (2001),1
181859,The Boy  (2015),2
181896,Love at First Bite  (1950),1
181929,The Fisher King (1991),6
181941,Fist of Fury (1972),4
181949,Flyboys  (2006),1
181952,Tangerine  (2015),1
181960,Antichrist  (2009),1
181981,Quints,1
181986,Damsel  (2017),1
181996,The Godfather Saga (1977),2
182022, (2007),10
182070,The Scout  (1994),2
182104,Joe  (2013),3
182128,Batman & Robin  (1997),15
182132,Grave of the Fireflies (1988),5
182153,A Christmas Horror Story (2015),1
182157,Taken 3 (2014),45
182174,Wild Hogs (2007),7
182190,Jumpin' Jack Flash  (1986),2
182195,Rumble in the Bronx (1995),3
182211,Housebound (2014),3
182236,The Nutty Professor  (1996),9
182244,The Fabulous Dorseys (1947),1
182253,Letters from War  (2016),1
182269,The Family That Preys (2008),1
182279,Hinterland  (2015),3
182281,Day & Night  (2010),1
182282,Fastest  (2011),1
182286,Next of Kin  (1984),1
182296,Deathmaker (1995),2
182298,Boyka: Undisputed,1
182301,Collateral  (2004),10
182318,The Boxtrolls (2014),10
182334,Ewoks: The Battle for Endor,1
182404,The Black Panther  (1977),14
182449,Odd Thomas  (2013),1
182465,True Memoirs of an International Assassin,2
182498,Shot Caller ,7
182501,GMO OMG (2013),2
182502,Hard to Kill (1990),1
182522,Storks ,6
182525,Bachelorette  (2012),1
182531,Belly  (1998),5
182555,Mother  (2009),4
182567,Shoot 'Em Up  (2007),1
182596,La Bamba  (1987),3
182622,Hot Shots! (1991),25
182644,"Legally Blonde 2: Red, White & Blonde (2003)",6
182647,DC Showcase: Catwoman,1
182661,Laura  (1944),2
182669,The Assassination of Jesse James by the Coward Robert Ford (2007),9
182674,Star Trek  (2009),56
182681,College  (2008),2
182683,Bowfinger (1999),5
182690,Goosebumps  (2015),10
182695,Lamb  (2015),2
182697,Romancing the Stone (1984),26
182709,Seven  (1995),249
182712,The Wizard of Oz  (1950),4
182731,Inside Out  (2015),117
182743,Red River  (1948),2
182752,D2: The Mighty Ducks (1994),2
182781,Close Encounters of the Third Kind (1977),26
182785,The Man in the Iron Mask  (1985),1
182792,The Raid  (2011),12
182814,Ghost Story  (1981),3
182816,Dark Places  (2015),1
182829,Wild Canaries (2014),1
182858,The Witch  (2015),43
182881,30 Days of Night  (2007),8
182905,Cheaper by the Dozen  (1950),2
182952,Witness  (1988),1
182957,The Photographer  (2000),2
182960,Shaun of the Dead (2004),139
183014,"Liar, Liar  (1993)",4
183050,Lucy  (2014),25
183056,The Big Lebowski,78
183086,Leprechaun 2 (1994),1
183091,Deuce Bigalow: Male Gigolo (1999),3
183099,Life Is Beautiful  (1985),1
183121,X-Men  (2000),93
183130,When the Levees Broke,2
183135,Meet the Spartans (2008),2
183136,Snowglobe ,1
183151,Ginger Snaps  (2000),2
183169,Resident Evil  (2002),26
183184,Mama  (2013),47
183189,Mr. Bean's Holiday (2007),5
183249,Monsters University (2013),7
183251,"Six Days, Seven Nights (1998)",1
183293,The Dead Zone  (1983),2
183296,Beer for My Horses  (2008),2
183308,Neram (2013),1
183315,Dad's Army  (2016),2
183330,Breaking Dawn  (2004),1
183365,Cry-Baby (1990),13
183380,Supergirl  (1984),4
183402,Fright Night (1985),4
183422,Cabin Fever  (2000),14
183459,28 Days  (2000),8
183480,Tinker Bell and the Lost Treasure,2
183547,The Boy in the Striped Pyjamas  (2008),7
183551,Nosferatu (1922),5
183582,Spectre  (2015),32
183590,Star Wars Uncut (2010),3
183603,Robin Hood  (2010),8
183622,London Has Fallen (2016),20
183631,Dear Zachary: A Letter to a Son About His Father (2008),15
183650,Lethal Weapon ,5
183672,The Rover  (2014),1
183695,Displaced  (2010),1
183706,The Philadelphia Experiment  (1984),3
183720,Bad Company  (2002),3
183756,Hero  (2002),3
183768,The New Ten Commandments (2008),1
183771,Now You See Me  (2013),15
183777,Legally Blondes (2009),1
183805,Chasing Amy (1997),14
183820,Hunger  (2001),1
183824,Being John Malkovich (1999),8
183830,The Music Man  (1962),5
183910,Purge  (2012),8
183917,Mechanic: Resurrection (2016),1
183943,The Finest Hours  (2016),3
183946,Bastille Day  (2016),3
183951,Tinker Bell ,1
184001,Michael Jackson's Thriller  (1983),1
184019,Moving  (1988),1
184022,Transporter 3 (2008),42
184051,Maid in Manhattan,32
184069,FeardotCom (2002),2
184089,X-Men Origins: Wolverine (2009),25
184098,Guardians of the Galaxy  (2014),252
184101,Stagecoach  (1939),5
184112,Fearless  (2006),2
184116,L'Amour  (1973),1
184125,The Princess Diaries  (2001),20
184134,Last Chance Harvey (2008),1
184206,The Hot Chick (2002),8
184261,Splice  (2009),11
184277,Domestic Disturbance (2001),3
184315,The Greatest Show on Earth  (1952),1
184318,The Diary of Anne Frank  (1980),1
184340,Dracula  (1958),2
184350,The Fundamentals of Caring (2016),2
184357,Rock Dog,1
184376,The Last Song ,11
184415,The Demons  (2015),1
184418,Get Out (2017),496
184432,Brüno (2009),7
184446,The Pink Panther  (2006),9
184451,Because of Winn-Dixie  (2005),6
184464,Homeward Bound: The Incredible Journey (1993),49
184479,Saw IV (2007),3
184498,Raise the Red Lantern (1991),2
184509,Hotel for Dogs ,4
184523,Curly Sue (1991),2
184571,Star Wars Holiday Special,4
184595,The Blue Kite (1993),1
184603,Princess Tyra (2007),1
184605,The Jerk (1979),26
184606,The Princess Blade (2001),3
184648,The Little Rascals Save the Day,1
184686,Cooties  (2014),1
184691,Driving Miss Daisy (1989),3
184696,The Phenom  (2016),1
184738,Lost in Space  (1998),12
184758,Jersey Girl  (2004),2
184782,I've Lost My Husband! (1937),1
184818,Before Sunset (2004),1
184870,Twins  (1988),8
184883,Plan 9 from Outer Space (1959),1
184885,A Haunted House 2 (2014),1
184925,The Borrowers  (1997),6
184951,Scream  (1996),149
185009,My Fair Lady  (1964),11
185017,Latter Days (2003),2
185021,Alien 3 (1992),6
185027,Murder in the Hamptons,1
185051,The Bridesmaid  (2004),2
185055,Seed of Chucky (2004),9
185057,The Last Contract (1998),1
185065,Election  (1999),2
185066,The Apartment  (1996),1
185092,The Place Beyond the Pines (2012),4
185117,Bim (1974),3
185139,The Notebook (2004),205
185155,Deuce Bigalow: European Gigolo (2005),1
185160,Murder-Set-Pieces (2004),1
185171,The Conjuring (2013),229
185179,Take Me Home Tonight ,2
185192,Macbeth  (2015),2
185197,Hunt for the Wilderpeople (2016),1
185212,Hannibal  (2001),50
185342,Challenge to Lassie (1949),1
185343,Merlin  (2016),1
185350,Rampage  (2009),6
185356,The Absent-Minded Professor (1961),3
185366,Missing Women  (1951),1
185367,Grand Canyon  (1958),1
185407,Another Earth (2011),1
185445,Kiss Kiss Bang Bang (2005),6
185459,Return to the Blue Lagoon (1991),2
185493,The Naked Gun 2½: The Smell of Fear (1991),11
185529,Loverboy  (2011),1
185587,King Arthur: Legend of the Sword (2017),2
185637,The Good Shepherd  (2006),3
185656,The Wedding Ringer (2015),5
185670,Nan Love Track (2016),1
185671,500 Days of Summer,21
185684,A Good Year (2006),1
185699,Ladyhawke  (1985),1
185733,Babe  (1995),13
185736,The Hawaiians  (1970),1
185781,River Queen (2005),1
185850,Kung Pow! Enter the Fist (2001),1
185851,What a Lie,1
185863,Dogs  (2016),2
185878,A  (1998),5
185904,Mama  (1990),1
185912,My Best Friend's Wedding  (2016),5
185919,All About Anna (2005),1
185936,Seventeen  (1916),1
185937,Journey of Hope  (1990),1
185954,The Jungle Book  (1967),7
186002,Haven  (2004),1
186006,Black Sheep  (2006),2
186014,First Knight (1995),2
186021,In the Mood for Love (2000),3
186096,Mean Streets (1973),1
186139,Say Anything... (1989),34
186145,Ride  (2014),1
186190,The Theory of Everything  (2006),1
186192,Shaolin Soccer (2001),1
186228,Hotel Rwanda (2004),5
186271,Four Weddings and a Funeral (1994),36
186273,Empire Records (1995),8
186308,Dead Man Running (2009),1
186352,Enough  (2002),11
186379,The Petrified Forest (1936),1
186393,G.I. Blues (1960),2
186421,Train to Busan (2016),8
186461,The Devil's Own (1997),2
186465,Honey  (2003),6
186485,Silver Streak  (1976),3
186486,Frances Ha (2012),3
186495,The First Monday in May,1
186512,To  (1964),1
186519,The Swan Princess (1994),8
186537,The Good Guys ,1
186584,Susan Slept Here (1954),1
186620,Help!  (1965),3
186630,Pirates of the Caribbean: The Curse of the Black Pearl (2003),15
186635,Amélie (2001),31
186644,The Young Offenders (2016),1
186689,Tubelight ,1
186704,Dreamer  (2005),1
186732,The Crow  (1994),8
186741,Inside Man (2006),12
186743,Kid Blue (1973),1
186744,The Zodiac  (2005),10
186772,Joyeux Noël (2005),1
186828,War of the Worlds  (2005),15
186901,The Glass House  (2001),4
186903,Return of Sabata,1
186946,Why%3F  (1987),1
186961,Doctor Who: Thirty Years in the TARDIS,1
186968,Masks  (1929),1
186972,Unmistaken Child (2008),2
186975,Our Vines Have Tender Grapes (1945),1
186989,Hitman: Agent 47 (2015),1
187028,It  (2017),896
187061,Identity Thief (2013),28
187075,The Heart of Me (2002),2
187099,The Bishop's Wife (1947),3
187102,Mary Poppins  (1964),47
187111,The Comedian  (2016),3
187141,The Last Stand  (2013),1
187147,The Third Man (1949),4
187181,Stolen  (2012),4
187185,Edges of Darkness (2008),1
187205,Dirty Dancing,98
187213,Popstar: Never Stop Never Stopping (2016),1
187222,I Spit on Your Grave 2 (2013),1
187253,Roman Holiday (1953),13
187261,The Godfather Part III,5
187274,Lemony Snicket's A Series of Unfortunate Events (2004),14
187280,Voices of Spring  (1933),2
187291,The Sorcerer's Apprentice  (2010),2
187310,The Lord of the Rings: The Fellowship of the Ring (2001),77
187344,Apollo 18  (2011),4
187358,The Unsinkable Molly Brown  (1964),1
187366,Hawking  (2004),1
187373,To Die For (1995),1
187422,The Boss  (2016),21
187447,Pretty When You Cry (2001),1
187537,Hitman  (1997),1
187540,Ghosts of Mars (2001),2
187554,Joy Ride  (2000),2
187558,Nightclub School Hospital (2012),1
187563,The Hunt for the BTK Killer,1
187566,Ace Ventura: When Nature Calls (1995),16
187573,The Woman in the Window,1
187645,Fullmetal Alchemist: Brotherhood,1
187682,Rudolph the Red-Nosed Reindeer: The Movie (1998),3
187714,Me Before You ,33
187738,Temptation: Confessions of a Marriage Counselor (2013),1
187758,Brick  (2005),3
187763,Above the Law  (1988),2
187778,Liar Liar (1997),74
187785,300: Rise of an Empire (2014),2
187787,Universal Soldier  (1992),1
187796,Madea's Family Reunion (2006),6
187843,Manhunt  (2008),1
187845,Pound of Flesh  (2015),1
187879,The Blair Witch Project (1999),54
187888,Hollow Man (2000),2
187890,Little Black Book,2
187904,Horsemen  (2009),1
187912,Toni  (1928),1
187920,Bedevilled  (2010),1
187932,Splinter  (2008),1
187952,Pride and Prejudice and Zombies  (2016),2
188003,Austenland  (2013),2
188038,Swan  (2011),4
188047,A Bronx Tale (1993),12
188057,Mission: Impossible  (1996),92
188060,Ghost in the Shell: Arise,2
188081,Forgotten  (2013),1
188094,Reality Bites (1994),1
188102,Master and Commander: The Far Side of the World (2003),8
188107,Klute,1
188155,Kiss the Girls  (1997),35
188165,Source Code (2011),21
188168,Drive  (2011),42
188192,No Strings Attached  (2010),29
188211,The Legend of 1900 (1998),3
188218,Jackie  (2016),3
188224,Beauty and the Beast  (1934),3
188225,Beloved  (1998),2
188260,Rites of Passage  (1999),1
188293,Trees Lounge (1996),1
188302,Ever After (1998),14
188311,The Faculty (1998),13
188316,Broken Arrow  (1950),1
188383,Dallas Buyers Club (2013),11
188446,World's Greatest Dad (2009),4
188451,Mrs Brown (1997),1
188465,Oceans  (2009),3
188474,Son in Law (1993),8
188480,Dirty Harry (1971),21
188493,Serena  (2014),6
188514,Of Gods and Men  (2010),1
188522,Christmas Eve  (2015),4
188523,The Secret of My Success  (1965),1
188598,The Bourne Legacy ,1
188619,"Casablanca, Casablanca (1985)",1
188656,The Help  (2011),38
188683,The Karate Kid  (2010),8
188779,The House  (2017),60
188780,Tangled (2010),74
188802,One Wild Moment (2015),1
188808,Schindler's List (1993),94
188831,Cowboy  (1958),2
188842,Home Alone 2: Lost in New York (1992),12
188846,Josette  (1938),1
188881,Players  (2012),1
188939,Hitch  (2005),76
188949,Jin-Roh: The Wolf Brigade,1
188956,Gone Fishing  (2008),2
189020,I Saw the Devil (2010),7
189024,Joseph: King of Dreams,5
189038,Freelancers  (2012),2
189041,Ho! (1968),2
189048,Love & Other Drugs (2010),2
189066,Getaway  (2013),1
189070,Rob the Mob (2014),1
189074,Logan Lucky (2017),34
189079,Pacific Rim ,4
189134,Percy Jackson: Sea of Monsters,3
